date,VZ
2019-10-30,57.0250633488
2019-10-31,56.6969020175
2019-11-01,56.6031416371
2019-11-04,56.1343397352
2019-11-05,55.7874263278
2019-11-06,56.3781167242
2019-11-07,56.7531582457
2019-11-08,55.6467857572
2019-11-11,55.8905627462
2019-11-12,55.6186576431
2019-11-13,55.7030419854
2019-11-14,55.6374097191
2019-11-15,55.7968023658
2019-11-18,55.7311700995
2019-11-19,55.7874263278
2019-11-20,55.7686742517
2019-11-21,55.8905627462
2019-11-22,56.0218272787
2019-11-25,55.6749138713
2019-11-26,56.1530918113
2019-11-27,56.3499886101
2019-11-29,56.4812531426
2019-12-02,56.2187240775
2019-12-03,56.3874927622
2019-12-04,56.7531582457
2019-12-05,57.0250633488
2019-12-06,57.3719767562
2019-12-09,57.2032080715
2019-12-10,57.4094809084
2019-12-11,57.2688403378
2019-12-12,57.3532246801
2019-12-13,57.0156873108
2019-12-16,57.4094809084
2019-12-17,57.6532578974
2019-12-18,57.062567501
2019-12-19,57.0063112727
2019-12-20,58.1970681036
2019-12-23,57.568873555
2019-12-24,57.4563610986
2019-12-26,57.4657371366
2019-12-27,57.6907620495
2019-12-30,57.3907288323
2019-12-31,57.568873555
2020-01-02,57.2407122237
2020-01-03,56.6312697512
2020-01-06,56.5093812567
2020-01-07,55.8811867081
2020-01-08,55.9843231266
2020-01-09,55.7546101946
2020-01-10,55.8872464806
2020-01-13,56.0388308073
2020-01-14,55.9346165827
2020-01-15,55.9914607052
2020-01-16,56.5314798694
2020-01-17,56.9672848089
2020-01-21,57.1472911969
2020-01-22,57.2988755237
2020-01-23,57.327297585
2020-01-24,57.1093951152
2020-01-27,56.7588563596
2020-01-28,57.507303973
2020-01-29,56.3988435834
2020-01-30,56.2377852362
2020-01-31,56.3135773996
2020-02-03,54.9966885607
2020-02-04,55.2240650509
2020-02-05,56.0198827665
2020-02-06,56.3135773996
2020-02-07,56.7872784208
2020-02-10,57.0714990335
2020-02-11,55.6030258678
2020-02-12,55.1672209283
2020-02-13,55.5651297861
2020-02-14,55.4324935002
2020-02-18,54.8640522748
2020-02-19,55.1577469079
2020-02-20,55.0345846424
2020-02-21,55.1387988671
2020-02-24,54.9398444382
2020-02-25,54.1156046613
2020-02-26,54.1345527021
2020-02-27,52.163956454
2020-02-28,51.3112946158
2020-03-02,54.3050850698
2020-03-03,52.7702937611
2020-03-04,55.0630067037
2020-03-05,54.153500743
2020-03-06,53.8787541507
2020-03-09,52.8934560266
2020-03-10,53.5471634359
2020-03-11,51.9460539842
2020-03-12,48.5069845703
2020-03-13,51.3207686362
2020-03-16,48.3080301414
2020-03-17,51.4534049222
2020-03-18,51.4628789426
2020-03-19,50.7996975129
2020-03-20,49.0754257958
2020-03-23,47.6637967526
2020-03-24,47.3606280991
2020-03-25,47.3132579969
2020-03-26,50.7239053495
2020-03-27,49.9944057769
2020-03-30,51.8892098617
2020-03-31,50.9039117376
2020-04-01,50.1365160833
2020-04-02,52.343962842
2020-04-03,51.8228917187
2020-04-06,53.7176958035
2020-04-07,53.9829683754
2020-04-08,54.7598380501
2020-04-09,55.0014255709
2020-04-13,54.2641153744
2020-04-14,55.6717075678
2020-04-15,54.5130772589
2020-04-16,55.2120856271
2020-04-17,55.9781221949
2020-04-20,55.6621321107
2020-04-21,54.4077472308
2020-04-22,55.5280757113
2020-04-23,55.1450574274
2020-04-24,55.4706229687
2020-04-27,55.3557174835
2020-04-28,55.3748683977
2020-04-29,55.6525566536
2020-04-30,55.011001028
2020-05-01,54.4173226879
2020-05-04,53.8523707192
2020-05-05,54.1109080608
2020-05-06,53.2778432933
2020-05-07,53.2203905507
2020-05-08,54.5801054586
2020-05-11,54.0055780327
2020-05-12,53.1054850655
2020-05-13,52.5213821825
2020-05-14,52.5788349251
2020-05-15,52.3873257832
2020-05-18,53.3544469501
2020-05-19,52.0713356989
2020-05-20,51.9564302138
2020-05-21,51.6787419579
2020-05-22,51.8032229002
2020-05-26,51.9947320422
2020-05-27,52.7990704384
2020-05-28,53.3544469501
2020-05-29,54.9439728283
2020-06-01,53.4118996927
2020-06-02,54.0055780327
2020-06-03,54.4173226879
2020-06-04,54.7907655148
2020-06-05,55.2886892839
2020-06-08,55.6238302823
2020-06-09,55.403594769
2020-06-10,55.5855284539
2020-06-11,54.0534553182
2020-06-12,54.130058975
2020-06-15,53.7661916053
2020-06-16,54.5035018018
2020-06-17,54.2449644602
2020-06-18,54.4747754305
2020-06-19,53.7757670624
2020-06-22,53.2969942075
2020-06-23,52.6075612964
2020-06-24,51.6404401295
2020-06-25,51.975581128
2020-06-26,50.903129933
2020-06-29,52.368174869
2020-06-30,52.7894949813
2020-07-01,52.3490239548
2020-07-02,52.46392944
2020-07-06,52.8948250094
2020-07-07,52.7033158674
2020-07-08,53.0288814087
2020-07-09,52.2389061982
2020-07-10,52.7715609703
2020-07-13,52.7328224414
2020-07-14,53.6916010312
2020-07-15,53.3235850069
2020-07-16,54.0208785267
2020-07-17,54.5244794022
2020-07-20,54.1080402167
2020-07-21,54.0789863201
2020-07-22,53.9918246301
2020-07-23,54.0886709523
2020-07-24,55.0571341744
2020-07-27,55.0765034388
2020-07-28,55.6672660043
2020-07-29,55.6382121076
2020-07-30,55.4929426243
2020-07-31,55.6672660043
2020-08-03,55.434834831
2020-08-04,56.0837051897
2020-08-05,55.7253737976
2020-08-06,56.006228132
2020-08-07,56.6841523874
2020-08-10,57.1296454696
2020-08-11,56.664783123
2020-08-12,56.751944813
2020-08-13,56.6744677552
2020-08-14,56.9359528252
2020-08-17,56.9262681929
2020-08-18,57.3136534818
2020-08-19,57.1877532629
2020-08-20,57.1005915729
2020-08-21,57.1296454696
2020-08-24,57.6913541384
2020-08-25,57.5460846551
2020-08-26,57.5848231839
2020-08-27,57.5557692873
2020-08-28,57.3911305395
2020-08-31,57.4008151718
2020-09-01,57.2942842173
2020-09-02,58.6210788316
2020-09-03,58.6985558893
2020-09-04,58.5726556705
2020-09-08,58.069054795
2020-09-09,58.1465318527
2020-09-10,57.6526156095
2020-09-11,57.9044160472
2020-09-14,58.4177015549
2020-09-15,58.6888712571
2020-09-16,58.466124716
2020-09-17,58.6791866249
2020-09-18,58.4467554516
2020-09-21,57.7300926673
2020-09-22,57.9334699439
2020-09-23,57.0521684118
2020-09-24,57.323338114
2020-09-25,57.5170307584
2020-09-28,57.4879768617
2020-09-29,57.3717612751
2020-09-30,57.6138770806
2020-10-01,57.5751385517
2020-10-02,57.3717612751
2020-10-05,57.7785158284
2020-10-06,57.5848231839
2020-10-07,57.7300926673
2020-10-08,57.9310487858
2020-10-09,58.0680710333
2020-10-12,58.283391708
2020-10-13,58.0974329435
2020-10-14,57.1872137279
2020-10-15,56.9229565363
2020-10-16,56.815296199
2020-10-19,56.0812484445
2020-10-20,56.0323119275
2020-10-21,55.5429467578
2020-10-22,56.1106103547
2020-10-23,56.7272104684
2020-10-26,56.5804009175
2020-10-27,56.1595468716
2020-10-28,55.1123054085
2020-10-29,55.5527340612
2020-10-30,55.7778420393
2020-11-02,56.4727405802
2020-11-03,56.5216770972
2020-11-04,56.0029500173
2020-11-05,56.9131692329
2020-11-06,57.2850867619
2020-11-09,58.5672235064
2020-11-10,59.800423734
2020-11-11,59.7025507
2020-11-12,59.4970173288
2020-11-13,59.7612745204
2020-11-16,59.5948903627
2020-11-17,59.4578681152
2020-11-18,59.0370140693
2020-11-19,58.929353732
2020-11-20,58.7629695743
2020-11-23,58.9489283388
2020-11-24,59.3502077779
2020-11-25,59.1250997998
2020-11-27,59.2914839575
2020-11-30,59.1250997998
2020-12-01,59.2914839575
2020-12-02,60.0548936222
2020-12-03,60.4268111512
2020-12-04,60.2408523867
2020-12-07,60.0451063188
2020-12-08,60.1429793528
2020-12-09,60.1527666561
2020-12-10,59.2229728338
2020-12-11,59.0663759795
2020-12-14,58.7042457539
2020-12-15,59.2621220473
2020-12-16,58.6357346302
2020-12-17,58.7336076641
2020-12-18,59.1740363168
2020-12-21,58.2246678876
2020-12-22,57.735302718
2020-12-23,57.7059408078
2020-12-24,57.5884931671
2020-12-28,57.7255154146
2020-12-29,57.5591312569
2020-12-30,56.9033819295
2020-12-31,57.5004074365
2021-01-04,57.5982804705
2021-01-05,57.3340232788
2021-01-06,58.0289218198
2021-01-07,57.8992400498
2021-01-08,57.1771070371
2021-01-11,56.8407711133
2021-01-12,56.6429264523
2021-01-13,56.4450817912
2021-01-14,56.4252973251
2021-01-15,56.7616332489
2021-01-19,56.4351895582
2021-01-20,56.6429264523
2021-01-21,56.6528186853
2021-01-22,56.8506633464
2021-01-25,57.7904254862
2021-01-26,55.9603623717
2021-01-27,54.5358808123
2021-01-28,54.7732944056
2021-01-29,54.1599759564
2021-02-01,53.695041003
2021-02-02,53.9126701301
2021-02-03,54.1995448886
2021-02-04,54.5457730454
2021-02-05,54.7238332403
2021-02-08,54.4567429479
2021-02-09,54.4072817827
2021-02-10,54.3677128505
2021-02-11,54.0115924606
2021-02-12,53.6159031386
2021-02-16,53.5664419733
2021-02-17,56.3758361599
2021-02-18,56.3659439268
2021-02-19,55.8416555751
2021-02-22,55.8416555751
2021-02-23,56.4154050921
2021-02-24,56.5044351896
2021-02-25,55.8911167404
2021-02-26,54.7040487742
2021-03-01,54.7634021725
2021-03-02,54.3874973166
2021-03-03,54.7831866386
2021-03-04,54.2094371216
2021-03-05,55.3965050878
2021-03-08,56.1779914989
2021-03-09,55.5943497488
2021-03-10,56.4648662574
2021-03-11,54.9117856683
2021-03-12,55.0304924649
2021-03-15,55.040384698
2021-03-16,55.040384698
2021-03-17,55.1491992615
2021-03-18,55.7031643124
2021-03-19,55.633918681
2021-03-22,55.9801468378
2021-03-23,56.2966982955
2021-03-24,56.395620626
2021-03-25,56.7616332489
2021-03-26,57.553011893
2021-03-29,58.1960070413
2021-03-30,57.9585934481
2021-03-31,57.5233351939
2021-04-01,57.6717186896
2021-04-05,58.2355759736
2021-04-06,58.4729895668
2021-04-07,58.3641750032
2021-04-08,57.6
2021-04-09,57.49
2021-04-12,57.54
2021-04-13,57.62
2021-04-14,57.7
2021-04-15,57.7
2021-04-16,58.28
2021-04-19,58.39
2021-04-20,58.39
2021-04-21,58.14
2021-04-22,57.28
2021-04-23,57.3
2021-04-26,56.94
2021-04-27,56.32
2021-04-28,56.43
2021-04-29,57.32
2021-04-30,57.79
2021-05-03,57.92
2021-05-04,58.6
2021-05-05,58.69
2021-05-06,59.29
2021-05-07,58.72
2021-05-10,59.52
2021-05-11,58.54
2021-05-12,58.41
2021-05-13,58.81
2021-05-14,58.69
2021-05-17,57.94
2021-05-18,57.18
2021-05-19,56.92
2021-05-20,56.79
2021-05-21,56.91
2021-05-24,56.98
2021-05-25,56.48
2021-05-26,56.36
